timestamp,cf_size__default,cf_size__lock,cf_size__raft,cf_size__write,CPU__basic_tikv_0,CPU__basic_tikv_1,CPU__basic_tikv_2,Duration_99__None,Handle_requests_duration_seconds_average__tso,Hot_write_Regions_leader_distribution__1,Hot_write_Regions_leader_distribution__25072,Hot_write_Regions_leader_distribution__25029,KV_Backoff_OPS__regionMiss,KV_Backoff_OPS__regionScheduling,KV_Backoff_OPS__tikvLockFast,KV_Backoff_OPS__tikvRPC,KV_Cmd_OPS__batch_get,KV_Cmd_OPS__commit,KV_Cmd_OPS__get,KV_Cmd_OPS__lock_keys,KV_Cmd_OPS__rollback,Memory__basic_tikv_0,Memory__basic_tikv_1,Memory__basic_tikv_2,Memory_Usage_HeapInuse__basic_tidb_0,Memory_Usage_HeapInuse__basic_tidb_1,Memory_Usage_process__basic_tidb_0,Memory_Usage_process__basic_tidb_1,Statement_OPS__Begin,Statement_OPS__Commit,Statement_OPS__Delete,Statement_OPS__Insert,Statement_OPS__RollBack,Statement_OPS__Select,Statement_OPS__Update,TiClient_Region_Error_OPS__epoch_not_match,TiClient_Region_Error_OPS__not_leader,TiClient_Region_Error_OPS__stale_command,TiClient_Region_Error_OPS__unknown,Transaction_OPS__commit,Transaction_OPS__rollback
1648413720,1119618965,35088967,179146171,1158102326,0.0995555555555554,0.0755555555555554,0.0702222222222232,1.5026285714285823,8.81123395021e-05,4,4,4,0.0,0.0,5.0,0.0,19.711111111111112,20.64444444444445,83.17777777777776,489.4444444444444,0.1111111111111111,4439699456.0,4701163520.0,3649064960.0,40157184,203546624,129703936,397668352,17.62222222222222,17.577777777777776,0.8222222222222222,31.688888888888886,0.0444444444444444,73.04444444444444,119.97777777777776,0.0,0.0,0.0,0.0,26.066666666666663,0.0444444444444444
1648413735,1139888133,46591607,179869331,1161550030,0.099333333333333,0.0735555555555553,0.0691111111111107,1.5368843636363674,8.82415195454e-05,4,4,4,0.0,0.0,5.0,0.0,18.31111111111111,19.77777777777778,78.75555555555555,472.4444444444444,0.0888888888888888,4450017280.0,4710825984.0,3658141696.0,34791424,199942144,129806336,397668352,17.022222222222222,16.933333333333334,0.9111111111111112,29.71111111111111,0.0666666666666666,72.0,115.2,0.0,0.0,0.0,0.0,19.822222222222223,0.0666666666666666
1648413750,1158157333,57023351,180463819,1164720382,0.1046666666666659,0.0737777777777786,0.0691111111111108,1.462044444444441,8.70880756299e-05,4,4,4,0.0,0.0,5.51111111111111,0.0,18.911111111111108,20.155555555555555,81.08888888888889,485.73333333333335,0.0888888888888888,4468166656.0,4722790400.0,3671142400.0,41058304,195821568,130342912,398475264,17.0,16.977777777777778,1.0,29.866666666666667,0.0444444444444444,72.42222222222222,117.4,0.0,0.0,0.0,0.0,25.266666666666666,0.0444444444444444
1648413765,1179364997,69015303,181318859,1168104734,0.1028888888888878,0.0755555555555551,0.0677777777777771,1.5315770892018763,8.62361557544e-05,4,4,4,0.0,0.0,5.266666666666667,0.0,18.6,20.022222222222226,80.24444444444444,502.1333333333333,0.1111111111111111,4475047936.0,4732530688.0,3683815424.0,36151296,197763072,130342912,398475264,16.711111111111112,16.644444444444442,0.9333333333333332,29.488888888888887,0.0666666666666666,70.84444444444443,116.33333333333331,0.0,0.0,0.0,0.0,24.822222222222223,0.0666666666666666
1648413780,1199276253,80924807,181965099,1171665926,0.1046666666666672,0.0851111111111105,0.0762222222222224,1.5426094545454578,8.53587197834e-05,4,4,4,0.0,0.0,4.866666666666666,0.0,18.8,20.0,80.24444444444444,514.1555555555556,0.1111111111111111,4491100160.0,4772917248.0,3727425536.0,39067648,226377728,130342912,486789120,16.88888888888889,16.82222222222222,0.8222222222222222,29.97777777777777,0.0666666666666666,70.15555555555555,113.48888888888888,0.0,0.0,0.0,0.0,25.866666666666664,0.0666666666666666
1648413795,1221985149,66962737,182878435,1175598198,0.1091111111111119,0.0862222222222227,0.0806666666666663,1.591805764192122,8.68624374516e-05,4,4,4,0.0,0.0,5.022222222222222,0.0,18.666666666666668,19.6,77.97777777777777,527.0222222222222,0.0444444444444444,4488863744.0,4741775360.0,3701776384.0,41549824,200400896,130342912,405360640,16.933333333333334,16.844444444444445,0.8222222222222222,29.84444444444444,0.0444444444444444,70.24444444444444,112.9111111111111,0.0,0.0,0.0,0.0,19.933333333333334,0.0444444444444444
1648413810,1108180097,22251641,183605771,1178374414,0.1082222222222233,0.0848888888888889,0.0824444444444456,1.605692489451477,8.72524134694e-05,4,4,4,0.0,0.0,4.51111111111111,0.0,18.022222222222226,19.33333333333333,76.80000000000001,520.9555555555555,0.1111111111111111,4489244672.0,4746317824.0,3567538176.0,35053568,206053376,130342912,407322624,16.91111111111111,16.844444444444445,0.7555555555555554,29.377777777777776,0.0666666666666666,69.82222222222222,110.26666666666668,0.0,0.0,0.0,0.0,19.53333333333333,0.0666666666666666
1648413825,1128866425,34316745,184484339,1181423382,0.1051111111111105,0.0755555555555559,0.0764444444444428,1.628116793248954,8.76857080492e-05,4,4,4,0.1333333333333333,0.1111111111111111,4.6,0.0,17.866666666666664,19.266666666666666,75.44444444444444,520.9555555555556,0.1111111111111111,4501766144.0,4757790720.0,3577860096.0,36061184,201768960,130342912,407322624,16.733333333333334,16.644444444444442,0.6666666666666666,29.4,0.0666666666666666,68.08888888888889,110.97777777777776,0.0,0.2,0.3777777777777777,0.0444444444444444,18.26666666666667,0.0666666666666666
1648413840,1158727265,52884913,185152411,1186182702,0.0988888888888892,0.0779999999999987,0.0748888888888898,1.6311034817813774,8.71313088594e-05,4,4,4,0.1333333333333333,0.1111111111111111,3.9777777777777774,0.0,17.51111111111111,19.222222222222214,76.35555555555555,494.0,0.1555555555555555,4541779968.0,4775817216.0,3613880320.0,40017920,200122368,130342912,399208448,16.355555555555554,16.244444444444444,0.5555555555555555,28.97777777777777,0.1111111111111111,66.04444444444444,106.88888888888889,0.0,0.2,0.3777777777777777,0.0444444444444444,27.4,0.1111111111111111
1648413855,1187172897,60753281,185889507,1195132166,0.0933333333333352,0.0766666666666666,0.0815555555555551,1.5716173913043527,8.84696847273e-05,4,4,4,0.1333333333333333,0.1111111111111111,4.466666666666667,0.0,18.73333333333333,19.88888888888889,79.64444444444445,498.2,0.0666666666666666,4549189632.0,4777054208.0,3618250752.0,34373632,210419712,129388544,397897728,16.933333333333334,16.866666666666667,0.5555555555555555,30.866666666666667,0.0666666666666666,68.26666666666667,115.06666666666666,0.0,0.2,0.3777777777777777,0.0444444444444444,28.444444444444443,0.0666666666666666
1648413870,1203720249,69954081,186473819,1197840110,0.092444444444446,0.0775555555555552,0.0820000000000011,1.511954285714285,8.27390201543e-05,4,4,4,0.0,0.0,4.844444444444444,0.0,19.911111111111108,20.688888888888886,85.42222222222222,497.22222222222223,0.0888888888888888,4562345984.0,4786507776.0,3625840640.0,40345600,215113728,129388544,397897728,17.333333333333332,17.333333333333332,0.6888888888888888,31.95555555555556,0.0444444444444444,71.73333333333333,120.0222222222222,0.0,0.0,0.0,0.0,34.84444444444444,0.0444444444444444
1648413885,1224031833,81242705,187206883,1201156366,0.0848888888888884,0.0715555555555566,0.082666666666667,1.4996552112676045,8.72910521056e-05,4,5,4,0.0,0.0,4.5777777777777775,0.0,19.555555555555557,20.62222222222222,83.2,496.06666666666666,0.0666666666666666,4574744576.0,4798275584.0,3637788672.0,35971072,211673088,129638400,397897728,17.577777777777776,17.6,0.6888888888888888,31.911111111111108,0.0,72.04444444444444,122.53333333333332,0.0,0.0,0.0,0.0,26.133333333333333,0.0
1648413900,1240274521,32712948,187793179,1203855582,0.0848888888888875,0.072000000000001,0.0815555555555558,1.5131881188118892,8.73286676924e-05,5,5,4,0.0,0.0,4.2,0.0,19.088888888888885,20.488888888888887,83.93333333333334,488.6444444444444,0.1111111111111111,4559769600.0,4809842688.0,3620515840.0,37699584,218095616,129638400,397897728,17.533333333333335,17.533333333333335,0.6222222222222221,31.666666666666668,0.0444444444444444,71.42222222222222,120.15555555555557,0.0,0.0,0.0,0.0,25.93333333333333,0.0444444444444444
1648413915,860279751,16294387,123933361,887906385,0.0748888888888886,0.052557944444445,0.0797777777777784,1.58581621621622,8.90891714715e-05,5,5,4,3.6,0.0,3.111111111111111,2.1777777777777776,15.555555555555555,17.599999999999998,68.55555555555554,412.75555555555553,0.0666666666666666,4567318528.0,0.0,3630403584.0,40738816,199794688,130174976,396652544,14.888888888888888,14.8,0.4888888888888889,26.466666666666665,0.0444444444444444,59.84444444444444,101.28888888888888,0.0,0.2222222222222222,0.0,0.0,17.355555555555554,0.0444444444444444
1648413930,863537511,18078323,124063233,888431081,0.0646666666666663,0.0357691333333336,0.0617777777777761,1.6836209395973192,8.38086095006e-05,7,0,7,4.7333333333333325,0.0,3.2,3.088888888888889,13.577777777777778,15.91111111111111,61.86666666666667,352.0222222222222,0.1111111111111111,4585041920.0,0.0,3630678016.0,39591936,199016448,130174976,396652544,12.622222222222222,12.555555555555554,0.3555555555555555,23.04444444444444,0.0666666666666666,50.71111111111111,85.82222222222222,0.0,0.2222222222222222,0.0,0.0,20.622222222222224,0.0666666666666666
1648413945,1175485374,29875489,140120307,1176435267,0.0777777777777776,0.0420873777777777,0.0744444444444435,1.3189838596491232,8.68868797673e-05,7,0,7,4.7333333333333325,0.0,4.311111111111111,3.577777777777777,16.4,18.288888888888888,71.57777777777777,420.37777777777774,0.1111111111111111,4620533760.0,1036238848.0,3653484544.0,42418176,193150976,130174976,396652544,15.177777777777775,15.133333333333333,0.7333333333333333,26.6,0.0444444444444444,63.17777777777778,102.0222222222222,0.0,0.2222222222222222,0.0,0.0,23.444444444444443,0.0444444444444444
1648413960,1088966868,48358977,140890619,1181948267,0.0942222222222219,0.0172318666666666,0.0895555555555556,1.119317333333341,8.76481758049e-05,6,0,7,1.2,0.0,4.866666666666666,1.4,20.044444444444444,21.57777777777778,88.62222222222222,509.17777777777775,0.1111111111111111,4492419072.0,1114767360.0,3664273408.0,35004416,196657152,128532480,396214272,18.64444444444444,18.666666666666668,0.8444444444444444,32.95555555555556,0.0444444444444444,77.3111111111111,123.5111111111111,0.0,0.0444444444444444,0.0,0.0,27.044444444444444,0.0444444444444444
1648413975,1107915204,58945961,141654403,1185034603,0.1071111111111128,0.0280651999999999,0.1073333333333335,1.1612409756097526,8.91088031499e-05,6,1,6,0.0666666666666666,0.0,4.977777777777777,0.4888888888888889,21.64444444444445,23.222222222222214,95.11111111111111,564.1111111111111,0.0888888888888888,4503236608.0,1146228736.0,3676188672.0,35946496,193167360,128532480,396214272,20.866666666666667,20.77777777777777,0.9777777777777776,36.17777777777778,0.0666666666666666,86.26666666666667,136.66666666666666,0.0,0.0444444444444444,0.0,0.0,23.488888888888887,0.0666666666666666
1648413990,1123823628,67789225,142249619,1187599627,0.0968888888888893,0.0414428888888888,0.0933333333333336,1.4750091228070128,8.56661944362e-05,6,1,6,0.0666666666666666,0.0,4.155555555555555,0.0,19.4,21.2,86.17777777777778,499.3333333333333,0.1333333333333333,4516212736.0,1165385728.0,3686301696.0,34709504,198164480,127774720,396214272,18.288888888888888,18.177777777777774,0.6444444444444444,32.8,0.0888888888888888,73.93333333333334,121.24444444444444,0.0,0.0444444444444444,0.0,0.0,26.31111111111111,0.0888888888888888
1648414005,1145195932,79710553,143024555,1191127555,0.0933333333333343,0.0467367851851851,0.0848888888888881,1.5510662295081996,8.66577221762e-05,6,1,6,0.0444444444444444,0.0,4.022222222222222,0.0,18.57777777777778,20.53333333333333,81.22222222222221,481.5111111111111,0.1555555555555555,4527185920.0,1181933568.0,3701997568.0,37019648,196141056,128311296,394764288,17.488888888888887,17.333333333333332,0.6444444444444444,31.177777777777774,0.0888888888888888,70.48888888888888,117.2222222222222,0.0444444444444444,0.0,0.0,0.0,25.755555555555556,0.0888888888888888
1648414020,1159884732,87813577,143608563,1193493467,0.0977777777777769,0.0486053999999999,0.0822222222222235,1.594548705882345,8.4212656263e-05,6,1,6,0.0888888888888888,0.0,3.555555555555556,0.0,18.088888888888885,20.177777777777777,79.33333333333333,469.3333333333333,0.1111111111111111,4537004032.0,1196158976.0,3707392000.0,39034880,213811200,128847872,394764288,16.955555555555556,16.91111111111111,0.5555555555555555,30.688888888888886,0.0444444444444444,68.2,113.9111111111111,0.0888888888888888,0.0,0.0,0.0,25.22222222222222,0.0444444444444444
1648414035,733050832,34324784,74122089,821730497,0.0857777777777771,0.0429666222222222,0.0549600500000012,1.6423926605504642,8.84768236933e-05,6,1,6,1.4888888888888887,0.0,2.6444444444444444,1.1777777777777776,14.177777777777775,17.11111111111111,64.06666666666666,378.8222222222222,0.0444444444444444,4519469056.0,1207365632.0,0.0,34766848,198787072,128958464,394764288,14.02222222222222,14.0,0.4444444444444444,24.688888888888886,0.0222222222222222,56.4,90.9111111111111,0.0888888888888888,0.5555555555555555,0.0,0.0,16.68888888888889,0.0222222222222222
1648414050,733174576,34429856,74129713,821749433,0.0717495444444416,0.0350147851851851,0.0315482333333346,1.7295067428571371,8.19099094919e-05,8,1,4,3.755555555555555,0.0,2.066666666666667,3.0,11.577777777777778,14.555555555555554,53.2,302.7555555555556,0.0888888888888888,4528558080.0,1245151232.0,0.0,41107456,193519616,128958464,394764288,10.888888888888888,10.866666666666667,0.3555555555555555,19.466666666666665,0.0444444444444444,44.04444444444445,73.22222222222221,0.0444444444444444,0.9777777777777776,0.0,0.0,18.95555555555556,0.0444444444444444
1648414065,751912456,16857424,74865841,824944625,0.0933050999999993,0.0470147851851851,0.0,1.2847048648648558,8.64786581754e-05,10,3,0,3.711111111111111,0.0,3.088888888888889,3.444444444444444,15.755555555555556,17.977777777777778,70.06666666666666,404.7111111111111,0.1555555555555555,4575166464.0,1266937856.0,0.0,36691968,209616896,128958464,394764288,14.888888888888888,14.82222222222222,0.5777777777777777,26.111111111111107,0.0888888888888888,60.66666666666666,98.4,0.0,0.9777777777777776,0.0,0.0,23.155555555555555,0.0888888888888888
1648414080,1110275877,36265464,91035989,1153737426,0.1241939888888885,0.0650147851851851,0.0,1.009058253521124,8.70646100269e-05,9,3,0,2.488888888888889,0.0888888888888888,3.711111111111111,2.2666666666666666,19.933333333333334,21.955555555555552,88.9111111111111,520.8000000000001,0.1555555555555555,4580503552.0,1299038208.0,1109876736.0,37576704,196657152,128958464,394764288,19.177777777777774,19.04444444444444,0.6666666666666666,33.82222222222222,0.0888888888888888,77.37777777777777,126.95555555555556,0.0,0.5555555555555555,0.2444444444444444,0.0,27.4,0.0888888888888888
1648414095,1130676517,47486520,91886597,1157082250,0.1413333333333356,0.0794351481481481,0.0359205,1.0155226229508214,8.58382408002e-05,8,3,1,0.1777777777777777,0.0888888888888888,4.022222222222222,0.4444444444444444,22.444444444444443,24.711111111111112,100.64444444444445,599.9333333333334,0.1111111111111111,4593881088.0,1317904384.0,1131466752.0,39116800,195756032,128958464,394764288,22.444444444444443,22.377777777777776,0.711111111111111,39.51111111111111,0.0888888888888888,90.5111111111111,144.7111111111111,0.0,0.1333333333333333,0.2444444444444444,0.0,25.04444444444444,0.0888888888888888
1648414110,1146860693,56775992,92518621,1159789170,0.134222222222223,0.0761981407407407,0.05389,1.2448627450980416,8.63586524565e-05,8,3,1,0.1777777777777777,0.0888888888888888,3.755555555555555,0.0,20.6,22.64444444444444,92.73333333333332,542.0888888888888,0.1333333333333333,4665753600.0,1338523648.0,1150238720.0,38477824,203907072,128958464,590065664,19.82222222222222,19.73333333333333,0.7333333333333333,35.02222222222222,0.0888888888888888,80.66666666666667,130.7111111111111,0.0,0.1333333333333333,0.2444444444444444,0.0,27.866666666666664,0.0888888888888888
1648414125,1169408925,69693504,93458229,1163415090,0.120000000000003,0.0702222222222222,0.0655351388888888,1.469825929648247,8.8658934402e-05,8,3,1,0.0222222222222222,0.0222222222222222,3.4888888888888885,0.0,19.177777777777777,21.133333333333333,85.64444444444443,525.8222222222223,0.1555555555555555,4620034048.0,1357258752.0,1160425472.0,40345600,207355904,128958464,467759104,18.2,18.133333333333333,0.711111111111111,32.266666666666666,0.0888888888888888,74.37777777777777,121.17777777777776,0.0,0.0222222222222222,0.0666666666666666,0.0222222222222222,26.13333333333333,0.0888888888888888
1648414140,1185953949,79369592,94212325,1165881322,0.1193333333333336,0.0704444444444444,0.0726522888888888,1.5082467289719612,8.76655121517e-05,7,3,2,0.0222222222222222,0.0222222222222222,4.133333333333334,0.0,19.53333333333333,20.73333333333333,85.33333333333333,540.9111111111112,0.1555555555555555,4634689536.0,1375162368.0,1207021568.0,34340864,210493440,127688704,410284032,17.82222222222222,17.688888888888886,0.8222222222222222,31.688888888888886,0.0888888888888888,73.68888888888888,120.35555555555555,0.0,0.0222222222222222,0.0666666666666666,0.0222222222222222,25.355555555555554,0.0888888888888888
1648414155,764279460,57734662,35711158,632284067,0.0794666166666672,0.0615555555555555,0.0747705888888888,1.629070222222217,8.64661551223e-05,7,3,2,6.733333333333333,0.0222222222222222,3.2444444444444445,4.0,14.511111111111113,16.77777777777778,65.53333333333333,443.4,0.1111111111111111,0.0,1384599552.0,1228820480.0,35397632,202817536,127688704,410820608,14.244444444444444,14.155555555555557,0.5111111111111111,25.08888888888889,0.0888888888888888,57.822222222222216,92.95555555555556,0.0,0.5111111111111111,0.0666666666666666,0.0222222222222222,15.644444444444444,0.0888888888888888
1648414170,766867980,59196934,35859286,632648083,0.0512090999999974,0.0526666666666666,0.065698911111111,1.7228190476190512,8.66126136252e-05,3,4,6,11.155555555555557,0.0,3.0444444444444443,6.777777777777778,12.266666666666667,14.511111111111113,54.75555555555555,371.06666666666666,0.1333333333333333,0.0,1409888256.0,1261236224.0,38354944,232579072,128225280,410820608,11.8,11.733333333333333,0.4444444444444444,21.04444444444444,0.0888888888888888,48.22222222222221,76.9111111111111,0.0,0.6444444444444444,0.0,0.0,13.066666666666666,0.0888888888888888
1648414185,1126425341,17865019,52191808,1155160360,0.0375555555555554,0.0712851703703703,0.0976726222222222,1.2525088288288435,8.66405320954e-05,0,6,7,11.155555555555557,0.0,3.1333333333333333,7.2444444444444445,15.888888888888888,18.711111111111112,72.51111111111112,510.0444444444444,0.1777777777777777,1140789248.0,1436012544.0,1316630528.0,35495936,203546624,128335872,412442624,16.31111111111111,16.22222222222222,0.4666666666666667,28.8,0.1111111111111111,65.35555555555555,104.82222222222222,0.0,0.6444444444444444,0.0,0.0,17.755555555555553,0.1111111111111111
1648414200,1163004717,39235339,53288616,1160788400,0.0206447666666666,0.0881499777777777,0.1183787222222221,1.00065506925208,8.77485909775e-05,0,6,7,4.488888888888889,0.0222222222222222,3.755555555555555,3.2444444444444445,20.57777777777778,22.53333333333333,90.73333333333332,640.3111111111111,0.1555555555555555,1140469760.0,1460736000.0,1354301440.0,37142528,218988544,128872448,412442624,19.933333333333334,19.866666666666667,0.8222222222222222,35.46666666666667,0.0888888888888888,82.6,134.55555555555554,0.0,0.1999999999999999,0.0444444444444444,0.0,21.53333333333333,0.0888888888888888
1648414215,1187589453,53256747,54356264,1164638552,0.0318578833333333,0.1003722,0.1479605666666666,1.0856250602409745,8.91850924885e-05,1,5,7,0.0444444444444444,0.0222222222222222,4.688888888888888,0.4666666666666667,23.33333333333333,25.0,103.31111111111112,715.5555555555555,0.1111111111111111,1160724480.0,1479700480.0,1387237376.0,37797888,221011968,128872448,414330880,22.488888888888887,22.377777777777776,0.8444444444444444,40.31111111111111,0.0888888888888888,92.28888888888888,151.37777777777777,0.0,0.0444444444444444,0.0444444444444444,0.0,24.155555555555555,0.0888888888888888
1648414230,1203854061,62628267,55120680,1167086248,0.0445928555555555,0.0844203629629629,0.1277646333333332,1.4628226415094263,8.87385568743e-05,1,5,7,0.0444444444444444,0.0222222222222222,4.4,0.0,19.62222222222222,20.755555555555556,84.82222222222222,581.2,0.1111111111111111,1184653312.0,1498984448.0,1413570560.0,40763392,221233152,129409024,415137792,17.955555555555556,17.88888888888889,0.8444444444444444,32.577777777777776,0.0666666666666666,75.53333333333333,125.3111111111111,0.0,0.0444444444444444,0.0444444444444444,0.0,19.53333333333333,0.0666666666666666
1648414245,1225538445,75456571,56044232,1170630904,0.0480418888888889,0.0768888888888889,0.1190979666666666,1.5704879653679575,8.88451753461e-05,1,5,7,0.0,0.0,4.5777777777777775,0.0,18.044444444444444,19.688888888888886,78.46666666666667,536.0222222222222,0.1333333333333333,1204846592.0,1516322816.0,1433903104.0,43081728,218193920,129409024,415137792,16.82222222222222,16.733333333333334,0.6444444444444444,30.488888888888887,0.0666666666666666,69.24444444444444,114.17777777777776,0.0,0.0,0.0,0.0,18.555555555555557,0.0666666666666666
1648414260,1241274069,84821107,56805840,1173061336,0.0495236777777778,0.0742222222222222,0.1137646333333333,1.5835979899497634,8.58616097596e-05,1,5,8,0.0,0.0,3.9777777777777774,0.0,17.08888888888889,19.177777777777777,75.82222222222221,515.0444444444445,0.1333333333333333,1221214208.0,1529667584.0,1454096384.0,36110336,211001344,129409024,415137792,16.355555555555554,16.266666666666666,0.6666666666666666,29.177777777777774,0.0666666666666666,67.4,108.73333333333332,0.0,0.0,0.0,0.0,17.955555555555556,0.0666666666666666
1648414275,820258686,38692394,36542510,866807110,0.0448005444444444,0.0540246777777777,0.1079737111111111,1.6372929729729735,9.30615536154e-05,1,5,8,19.111111111111107,0.0,3.2888888888888888,10.377777777777776,13.555555555555555,16.666666666666664,63.46666666666666,427.2,0.0666666666666666,1234300928.0,0.0,1506938880.0,37085184,212860928,129409024,415404032,13.688888888888888,13.666666666666666,0.4444444444444444,24.066666666666663,0.0444444444444444,55.22222222222221,87.46666666666667,0.0,0.6888888888888888,0.0,0.0,15.22222222222222,0.0444444444444444
1648414290,828021310,20291077,36700422,867203926,0.0389417111111111,0.0348023999999999,0.0888625999999999,1.730983724137933,8.21934155442e-05,1,4,9,30.84444444444444,0.0,2.533333333333333,17.044444444444444,11.2,14.466666666666669,54.33333333333333,328.0,0.0666666666666666,1270181888.0,0.0,1578717184.0,34635776,224772096,130744320,405364736,10.91111111111111,10.866666666666667,0.3333333333333333,19.4,0.0222222222222222,43.66666666666666,69.24444444444444,0.0,1.1333333333333333,0.0,0.0,22.155555555555555,0.0222222222222222
1648414305,1165354987,46990499,52768099,1176992454,0.0949489555555555,0.0314549777777777,0.1095292666666666,1.322360341880337,9.06922570459e-05,4,0,10,30.933333333333334,0.0888888888888888,3.1333333333333333,17.177777777777774,14.911111111111111,17.22222222222222,67.71111111111111,427.3333333333333,0.1111111111111111,1463377920.0,1039233024.0,1599340544.0,37158912,224985088,131825664,687366144,13.977777777777778,13.977777777777778,0.5777777777777777,24.62222222222222,0.0444444444444444,57.333333333333336,94.2222222222222,0.0,1.2444444444444442,0.0666666666666666,0.0,25.422222222222224,0.0444444444444444
1648414320,948531763,73354679,53649008,1186239758,0.1076930333333333,0.0219314666666666,0.1190979666666666,1.3610144217687008,9.04351903983e-05,5,0,9,11.955555555555556,0.0888888888888888,3.222222222222222,6.8,18.02222222222222,19.666666666666664,79.5111111111111,507.8222222222222,0.1111111111111111,1397641216.0,1168687104.0,1611939840.0,39428096,220233728,131825664,565641216,16.555555555555554,16.488888888888887,0.6666666666666666,29.555555555555557,0.0444444444444444,67.68888888888888,112.7111111111111,0.0,0.6444444444444444,0.0666666666666666,0.0,28.222222222222214,0.0444444444444444
1648414335,967927539,84807879,54545816,1189185454,0.1248496777777777,0.0346954111111111,0.1377646333333333,1.38415088082901,8.7159173638e-05,5,1,8,0.2222222222222222,0.0888888888888888,3.711111111111111,0.1333333333333333,20.266666666666666,21.73333333333333,89.46666666666667,600.2444444444444,0.0666666666666666,1417781248.0,1188294656.0,1630162944.0,35438592,221855744,131825664,442580992,19.33333333333333,19.288888888888888,0.8,34.0,0.0444444444444444,79.42222222222222,129.17777777777778,0.0,0.1999999999999999,0.0666666666666666,0.0,21.11111111111111,0.0444444444444444
1648414350,994704075,45285030,55283992,1195501342,0.0840245888888888,0.0477833925925925,0.119542411111111,1.6034986666666624,8.55259341782e-05,5,1,8,0.1333333333333333,0.0,2.9777777777777774,0.0,17.955555555555556,19.64444444444444,80.6888888888889,506.55555555555554,0.0888888888888888,1430061056.0,1215406080.0,1640968192.0,36429824,203431936,129859584,406310912,16.555555555555554,16.51111111111111,0.6666666666666666,29.666666666666668,0.0444444444444444,68.26666666666667,110.37777777777777,0.0,0.0888888888888888,0.0,0.0,26.46666666666666,0.0444444444444444
1648414365,886599273,22246882,56133744,1198599110,0.0850546444444444,0.0507849481481481,0.1133201888888888,1.6331960655737692,8.58983837048e-05,5,1,8,0.0,0.0,2.711111111111111,0.0,17.066666666666666,19.22222222222222,79.57777777777778,488.88888888888886,0.1333333333333333,1439895552.0,1205227520.0,1512345600.0,39165952,198729728,130396160,403582976,16.044444444444444,15.933333333333334,0.711111111111111,28.0,0.0888888888888888,66.77777777777777,105.44444444444444,0.0,0.0,0.0,0.0,26.04444444444444,0.0888888888888888
1648414380,908254521,35685794,56886048,1202238262,0.0834990888888888,0.0503776888888888,0.1150848222222221,1.629101609195407,8.97938645046e-05,5,1,8,0.0,0.0,2.577777777777777,0.0,17.955555555555552,19.6,80.22222222222221,488.8666666666667,0.1333333333333333,1458941952.0,1222369280.0,1537363968.0,35520512,198459392,130490368,401420288,16.22222222222222,16.133333333333333,0.7777777777777778,28.933333333333334,0.0888888888888888,67.86666666666666,110.1111111111111,0.0,0.0,0.0,0.0,27.91111111111111,0.0888888888888888
1648414395,564073398,31490546,36071644,853145445,0.0673051,0.044275874074074,0.0770414666666666,1.6682256768559012,8.55840161127e-05,5,1,8,5.933333333333334,0.0,2.355555555555555,3.6666666666666665,14.488888888888887,16.577777777777776,64.73333333333333,406.1555555555555,0.0888888888888888,1468231680.0,1227911168.0,0.0,37511168,216465408,130756608,401956864,13.644444444444444,13.555555555555554,0.5111111111111111,24.466666666666665,0.0888888888888888,55.73333333333333,91.2222222222222,0.0,0.7777777777777777,0.0,0.0,17.066666666666666,0.0888888888888888
1648414410,564076678,31493338,36072372,853145445,0.0548324222222222,0.0352370074074073,0.0497431,1.663462937062948,8.43386082435e-05,6,2,7,13.044444444444444,0.0,2.0,8.0,12.22222222222222,13.977777777777778,52.68888888888889,308.88888888888886,0.0888888888888888,1513955328.0,1269108736.0,0.0,37830656,200261632,131297280,402493440,11.0,10.977777777777778,0.4444444444444444,19.73333333333333,0.0444444444444444,45.02222222222222,73.37777777777777,0.0,1.3555555555555554,0.0,0.0,20.133333333333333,0.0444444444444444
1648414425,934104401,49115618,52475890,1197157027,0.0962468111111111,0.0658073481481481,0.0239042888888888,0.9877540088105712,8.63707193252e-05,10,5,0,13.044444444444444,0.0,2.755555555555555,8.355555555555556,17.62222222222222,19.0,77.0,452.0222222222222,0.1555555555555555,1619779584.0,1336963072.0,993943552.0,39641088,197042176,131297280,400416768,16.711111111111112,16.6,0.6888888888888888,29.155555555555555,0.1111111111111111,68.2,109.86666666666666,0.0,1.3555555555555554,0.0,0.0,24.577777777777776,0.1111111111111111
1648414440,664465909,64187795,53000608,1201891115,0.1237458999999999,0.0876957925925925,0.0237530666666666,0.9470559999999992,8.85171377414e-05,10,5,0,7.133333333333333,0.0222222222222222,3.333333333333333,4.688888888888888,21.42222222222222,22.711111111111112,93.66666666666669,557.2444444444444,0.1333333333333333,1635401728.0,1371574272.0,1131057152.0,42065920,210296832,131297280,399794176,20.488888888888887,20.377777777777776,0.9777777777777776,35.2,0.0888888888888888,84.8,135.48888888888888,0.0,0.6222222222222222,0.2444444444444444,0.0222222222222222,28.64444444444444,0.0888888888888888
